month,city,sales_channel,category_l1,category_l2,customer_type,promotion_type,paying_customers,paid_orders,units_sold,gmv
2025-01,云岭市,第三方平台,小家电,厨房小电,新客户,优惠券,16,17,19,3940.79
2025-01,云岭市,第三方平台,小家电,厨房小电,新客户,平台大促,9,10,11,2066.02
2025-01,云岭市,第三方平台,小家电,厨房小电,新客户,会员优惠,10,11,13,2673.32
2025-01,云岭市,第三方平台,小家电,生活电器,新客户,无促销,49,55,61,10734.78
2025-01,云岭市,第三方平台,小家电,生活电器,新客户,优惠券,15,17,19,3050.64
2025-01,云岭市,第三方平台,小家电,生活电器,新客户,平台大促,8,9,10,1465.30
2025-01,云岭市,第三方平台,小家电,生活电器,新客户,会员优惠,9,10,11,1751.64
2025-01,云岭市,第三方平台,小家电,厨房小电,老客户,无促销,51,67,76,16978.40
2025-01,云岭市,第三方平台,小家电,厨房小电,老客户,优惠券,15,20,22,4563.02
2025-01,云岭市,第三方平台,小家电,厨房小电,老客户,平台大促,8,11,12,2253.84
2025-01,云岭市,第三方平台,小家电,厨房小电,老客户,会员优惠,15,20,23,4729.72
2025-01,云岭市,第三方平台,小家电,生活电器,老客户,无促销,45,59,65,11438.70
2025-01,云岭市,第三方平台,小家电,生活电器,老客户,优惠券,13,17,19,3050.64
2025-01,云岭市,第三方平台,小家电,生活电器,老客户,平台大促,7,9,10,1465.30
2025-01,云岭市,第三方平台,小家电,生活电器,老客户,会员优惠,13,17,19,3025.56
2025-01,东澜市,自营App,厨房用品,烹饪器具,新客户,无促销,286,311,440,30426.00
2025-01,东澜市,自营App,厨房用品,烹饪器具,新客户,优惠券,84,92,130,8277.10
2025-01,东澜市,自营App,厨房用品,烹饪器具,新客户,平台大促,47,51,71,4098.83
2025-01,东澜市,自营App,厨房用品,烹饪器具,新客户,会员优惠,51,56,81,5099.76
2025-01,东澜市,自营App,厨房用品,餐厨工具,新客户,无促销,253,281,400,13100.00
2025-01,东澜市,自营App,厨房用品,餐厨工具,新客户,优惠券,75,83,117,3612.96
2025-01,东澜市,自营App,厨房用品,餐厨工具,新客户,平台大促,42,46,65,1784.25
2025-01,东澜市,自营App,厨房用品,餐厨工具,新客户,会员优惠,46,50,71,2107.99
2025-01,东澜市,自营App,厨房用品,烹饪器具,老客户,无促销,234,308,439,30356.85
2025-01,东澜市,自营App,厨房用品,烹饪器具,老客户,优惠券,69,92,130,8277.10
2025-01,东澜市,自营App,厨房用品,烹饪器具,老客户,平台大促,38,49,70,4041.10
2025-01,东澜市,自营App,厨房用品,烹饪器具,老客户,会员优惠,70,92,131,8247.76
2025-01,东澜市,自营App,厨房用品,餐厨工具,老客户,无促销,208,274,396,12969.00
2025-01,东澜市,自营App,厨房用品,餐厨工具,老客户,优惠券,61,80,113,3489.44
2025-01,东澜市,自营App,厨房用品,餐厨工具,老客户,平台大促,34,44,62,1701.90
2025-01,东澜市,自营App,厨房用品,餐厨工具,老客户,会员优惠,62,82,115,3414.35
2025-01,东澜市,自营App,收纳用品,衣物收纳,新客户,无促销,216,239,368,15356.64
2025-01,东澜市,自营App,收纳用品,衣物收纳,新客户,优惠券,64,71,110,4258.10
2025-01,东澜市,自营App,收纳用品,衣物收纳,新客户,平台大促,35,38,58,2068.28
2025-01,东澜市,自营App,收纳用品,衣物收纳,新客户,会员优惠,39,43,68,2577.20
2025-01,东澜市,自营App,收纳用品,空间整理,新客户,无促销,192,209,321,18078.72
2025-01,东澜市,自营App,收纳用品,空间整理,新客户,优惠券,56,62,97,5044.97
2025-01,东澜市,自营App,收纳用品,空间整理,新客户,平台大促,31,35,54,2560.68
2025-01,东澜市,自营App,收纳用品,空间整理,新客户,会员优惠,35,39,60,3088.20
2025-01,东澜市,自营App,收纳用品,衣物收纳,老客户,无促销,191,255,400,16692.00
2025-01,东澜市,自营App,收纳用品,衣物收纳,老客户,优惠券,56,72,111,4296.81
2025-01,东澜市,自营App,收纳用品,衣物收纳,老客户,平台大促,31,40,63,2246.58
2025-01,东澜市,自营App,收纳用品,衣物收纳,老客户,会员优惠,57,75,116,4396.40
2025-01,东澜市,自营App,收纳用品,空间整理,老客户,无促销,169,219,345,19430.40
2025-01,东澜市,自营App,收纳用品,空间整理,老客户,优惠券,50,66,104,5409.04
2025-01,东澜市,自营App,收纳用品,空间整理,老客户,平台大促,28,37,58,2750.36
2025-01,东澜市,自营App,收纳用品,空间整理,老客户,会员优惠,50,66,102,5249.94
2025-01,东澜市,自营App,清洁用品,清洁工具,新客户,无促销,268,296,499,19161.60
2025-01,东澜市,自营App,清洁用品,清洁工具,新客户,优惠券,79,88,145,5108.35
2025-01,东澜市,自营App,清洁用品,清洁工具,新客户,平台大促,44,48,79,2524.84
2025-01,东澜市,自营App,清洁用品,清洁工具,新客户,会员优惠,49,55,94,3289.06
2025-01,东澜市,自营App,清洁用品,家居耗材,新客户,无促销,238,261,437,10881.30
2025-01,东澜市,自营App,清洁用品,家居耗材,新客户,优惠券,70,78,132,3067.68
2025-01,东澜市,自营App,清洁用品,家居耗材,新客户,平台大促,39,43,73,1530.08
2025-01,东澜市,自营App,清洁用品,家居耗材,新客户,会员优惠,43,47,80,1808.80
2025-01,东澜市,自营App,清洁用品,清洁工具,老客户,无促销,230,297,492,18892.80
2025-01,东澜市,自营App,清洁用品,清洁工具,老客户,优惠券,68,88,147,5178.81
2025-01,东澜市,自营App,清洁用品,清洁工具,老客户,平台大促,38,49,82,2620.72
2025-01,东澜市,自营App,清洁用品,清洁工具,老客户,会员优惠,69,92,154,5388.46
2025-01,东澜市,自营App,清洁用品,家居耗材,老客户,无促销,204,269,452,11254.80
2025-01,东澜市,自营App,清洁用品,家居耗材,老客户,优惠券,60,78,133,3090.92
2025-01,东澜市,自营App,清洁用品,家居耗材,老客户,平台大促,33,43,72,1509.12
2025-01,东澜市,自营App,清洁用品,家居耗材,老客户,会员优惠,61,80,137,3097.57
2025-01,东澜市,自营App,小家电,厨房小电,新客户,无促销,189,207,234,51604.02
2025-01,东澜市,自营App,小家电,厨房小电,新客户,优惠券,56,61,68,13747.56
2025-01,东澜市,自营App,小家电,厨房小电,新客户,平台大促,31,34,38,7030.00
2025-01,东澜市,自营App,小家电,厨房小电,新客户,会员优惠,34,37,42,8298.78
2025-01,东澜市,自营App,小家电,生活电器,新客户,无促销,167,181,202,34483.42
2025-01,东澜市,自营App,小家电,生活电器,新客户,优惠券,49,54,60,9540.60
2025-01,东澜市,自营App,小家电,生活电器,新客户,平台大促,28,31,34,4867.44
2025-01,东澜市,自营App,小家电,生活电器,新客户,会员优惠,30,33,37,5703.92
2025-01,东澜市,自营App,小家电,厨房小电,老客户,无促销,160,212,234,51604.02
2025-01,东澜市,自营App,小家电,厨房小电,老客户,优惠券,47,61,68,13747.56
2025-01,东澜市,自营App,小家电,厨房小电,老客户,平台大促,26,34,38,7030.00
2025-01,东澜市,自营App,小家电,厨房小电,老客户,会员优惠,48,64,72,14226.48
2025-01,东澜市,自营App,小家电,生活电器,老客户,无促销,142,186,208,35507.68
2025-01,东澜市,自营App,小家电,生活电器,老客户,优惠券,42,56,63,10017.63
2025-01,东澜市,自营App,小家电,生活电器,老客户,平台大促,23,30,34,4867.44
2025-01,东澜市,自营App,小家电,生活电器,老客户,会员优惠,42,54,60,9249.60
2025-01,东澜市,自营小程序,厨房用品,烹饪器具,新客户,无促销,184,202,284,19062.08
2025-01,东澜市,自营小程序,厨房用品,烹饪器具,新客户,优惠券,54,59,85,5381.35
2025-01,东澜市,自营小程序,厨房用品,烹饪器具,新客户,平台大促,30,34,48,2711.04
2025-01,东澜市,自营小程序,厨房用品,烹饪器具,新客户,会员优惠,33,37,53,3280.70
2025-01,东澜市,自营小程序,厨房用品,餐厨工具,新客户,无促销,163,176,248,7985.60
2025-01,东澜市,自营小程序,厨房用品,餐厨工具,新客户,优惠券,48,54,77,2304.61
2025-01,东澜市,自营小程序,厨房用品,餐厨工具,新客户,平台大促,27,30,43,1167.45
2025-01,东澜市,自营小程序,厨房用品,餐厨工具,新客户,会员优惠,29,32,46,1357.92
2025-01,东澜市,自营小程序,厨房用品,烹饪器具,老客户,无促销,156,204,286,19196.32
2025-01,东澜市,自营小程序,厨房用品,烹饪器具,老客户,优惠券,46,61,87,5507.97
2025-01,东澜市,自营小程序,厨房用品,烹饪器具,老客户,平台大促,26,35,49,2767.52
2025-01,东澜市,自营小程序,厨房用品,烹饪器具,老客户,会员优惠,46,61,88,5447.20
2025-01,东澜市,自营小程序,厨房用品,餐厨工具,老客户,无促销,139,183,260,8372.00
2025-01,东澜市,自营小程序,厨房用品,餐厨工具,老客户,优惠券,41,54,76,2274.68
2025-01,东澜市,自营小程序,厨房用品,餐厨工具,老客户,平台大促,23,30,42,1140.30
2025-01,东澜市,自营小程序,厨房用品,餐厨工具,老客户,会员优惠,41,53,76,2243.52
2025-01,东澜市,自营小程序,收纳用品,衣物收纳,新客户,无促销,136,150,229,9489.76
2025-01,东澜市,自营小程序,收纳用品,衣物收纳,新客户,优惠券,40,44,68,2575.84
2025-01,东澜市,自营小程序,收纳用品,衣物收纳,新客户,平台大促,22,24,38,1315.94
2025-01,东澜市,自营小程序,收纳用品,衣物收纳,新客户,会员优惠,24,26,40,1512.40
2025-01,东澜市,自营小程序,收纳用品,空间整理,新客户,无促销,120,130,200,10898.00
2025-01,东澜市,自营小程序,收纳用品,空间整理,新客户,优惠券,35,38,59,3018.44
2025-01,东澜市,自营小程序,收纳用品,空间整理,新客户,平台大促,20,22,34,1576.24
2025-01,东澜市,自营小程序,收纳用品,空间整理,新客户,会员优惠,22,24,38,1901.90
2025-01,东澜市,自营小程序,收纳用品,衣物收纳,老客户,无促销,128,168,265,10981.60
2025-01,东澜市,自营小程序,收纳用品,衣物收纳,老客户,优惠券,38,49,77,2916.76
2025-01,东澜市,自营小程序,收纳用品,衣物收纳,老客户,平台大促,21,27,41,1419.83
2025-01,东澜市,自营小程序,收纳用品,衣物收纳,老客户,会员优惠,38,49,75,2835.75
2025-01,东澜市,自营小程序,收纳用品,空间整理,老客户,无促销,114,151,235,12805.15
2025-01,东澜市,自营小程序,收纳用品,空间整理,老客户,优惠券,33,43,67,3427.72
2025-01,东澜市,自营小程序,收纳用品,空间整理,老客户,平台大促,19,25,39,1808.04
2025-01,东澜市,自营小程序,收纳用品,空间整理,老客户,会员优惠,34,44,69,3453.45
2025-01,东澜市,自营小程序,清洁用品,清洁工具,新客户,无促销,173,187,309,11473.17
2025-01,东澜市,自营小程序,清洁用品,清洁工具,新客户,优惠券,51,56,95,3262.30
2025-01,东澜市,自营小程序,清洁用品,清洁工具,新客户,平台大促,29,32,54,1707.48
2025-01,东澜市,自营小程序,清洁用品,清洁工具,新客户,会员优惠,31,33,55,1868.90
2025-01,东澜市,自营小程序,清洁用品,家居耗材,新客户,无促销,154,172,293,7111.11
2025-01,东澜市,自营小程序,清洁用品,家居耗材,新客户,优惠券,45,50,85,1938.00
2025-01,东澜市,自营小程序,清洁用品,家居耗材,新客户,平台大促,25,28,48,993.12
2025-01,东澜市,自营小程序,清洁用品,家居耗材,新客户,会员优惠,28,31,52,1151.28
2025-01,东澜市,自营小程序,清洁用品,清洁工具,老客户,无促销,151,198,333,12364.29
2025-01,东澜市,自营小程序,清洁用品,清洁工具,老客户,优惠券,44,57,97,3330.98
2025-01,东澜市,自营小程序,清洁用品,清洁工具,老客户,平台大促,25,33,56,1770.72
2025-01,东澜市,自营小程序,清洁用品,清洁工具,老客户,会员优惠,45,60,100,3398.00
2025-01,东澜市,自营小程序,清洁用品,家居耗材,老客户,无促销,133,173,294,7135.38
2025-01,东澜市,自营小程序,清洁用品,家居耗材,老客户,优惠券,39,52,88,2006.40
2025-01,东澜市,自营小程序,清洁用品,家居耗材,老客户,平台大促,22,29,48,993.12
2025-01,东澜市,自营小程序,清洁用品,家居耗材,老客户,会员优惠,40,52,89,1970.46
2025-01,东澜市,自营小程序,小家电,厨房小电,新客户,无促销,123,136,155,33619.50
2025-01,东澜市,自营小程序,小家电,厨房小电,新客户,优惠券,37,40,45,8888.85
2025-01,东澜市,自营小程序,小家电,厨房小电,新客户,平台大促,20,22,24,4360.80
2025-01,东澜市,自营小程序,小家电,厨房小电,新客户,会员优惠,22,24,27,5217.21
2025-01,东澜市,自营小程序,小家电,生活电器,新客户,无促销,109,118,134,22414.18
2025-01,东澜市,自营小程序,小家电,生活电器,新客户,优惠券,32,35,39,6029.79
2025-01,东澜市,自营小程序,小家电,生活电器,新客户,平台大促,18,20,22,3062.40
2025-01,东澜市,自营小程序,小家电,生活电器,新客户,会员优惠,20,22,25,3722.75
2025-01,东澜市,自营小程序,小家电,厨房小电,老客户,无促销,109,145,161,34920.90
2025-01,东澜市,自营小程序,小家电,厨房小电,老客户,优惠券,32,42,47,9283.91
2025-01,东澜市,自营小程序,小家电,厨房小电,老客户,平台大促,18,24,26,4724.20
2025-01,东澜市,自营小程序,小家电,厨房小电,老客户,会员优惠,33,44,49,9468.27
2025-01,东澜市,自营小程序,小家电,生活电器,老客户,无促销,97,128,145,24254.15
2025-01,东澜市,自营小程序,小家电,生活电器,老客户,优惠券,29,38,43,6648.23
2025-01,东澜市,自营小程序,小家电,生活电器,老客户,平台大促,16,21,24,3340.80
2025-01,东澜市,自营小程序,小家电,生活电器,老客户,会员优惠,29,39,44,6552.04
2025-01,东澜市,第三方平台,厨房用品,烹饪器具,新客户,无促销,140,153,214,15320.26
2025-01,东澜市,第三方平台,厨房用品,烹饪器具,新客户,优惠券,41,45,64,4269.44
2025-01,东澜市,第三方平台,厨房用品,烹饪器具,新客户,平台大促,23,25,36,2173.68
2025-01,东澜市,第三方平台,厨房用品,烹饪器具,新客户,会员优惠,25,27,38,2474.56
2025-01,东澜市,第三方平台,厨房用品,餐厨工具,新客户,无促销,124,136,195,6667.05
2025-01,东澜市,第三方平台,厨房用品,餐厨工具,新客户,优惠券,37,40,57,1812.60
2025-01,东澜市,第三方平台,厨房用品,餐厨工具,新客户,平台大促,20,22,31,887.53
2025-01,东澜市,第三方平台,厨房用品,餐厨工具,新客户,会员优惠,22,24,34,1059.10
2025-01,东澜市,第三方平台,厨房用品,烹饪器具,老客户,无促销,124,160,224,16036.16
2025-01,东澜市,第三方平台,厨房用品,烹饪器具,老客户,优惠券,37,48,67,4469.57
2025-01,东澜市,第三方平台,厨房用品,烹饪器具,老客户,平台大促,20,26,37,2234.06
2025-01,东澜市,第三方平台,厨房用品,烹饪器具,老客户,会员优惠,37,49,70,4558.40
2025-01,东澜市,第三方平台,厨房用品,餐厨工具,老客户,无促销,110,145,205,7008.95
2025-01,东澜市,第三方平台,厨房用品,餐厨工具,老客户,优惠券,33,44,61,1939.80
2025-01,东澜市,第三方平台,厨房用品,餐厨工具,老客户,平台大促,18,24,34,973.42
2025-01,东澜市,第三方平台,厨房用品,餐厨工具,老客户,会员优惠,33,44,61,1900.15
2025-01,东澜市,第三方平台,收纳用品,衣物收纳,新客户,无促销,107,116,178,7637.98
2025-01,东澜市,第三方平台,收纳用品,衣物收纳,新客户,优惠券,32,35,54,2178.90
2025-01,东澜市,第三方平台,收纳用品,衣物收纳,新客户,平台大促,17,19,29,1064.01
2025-01,东澜市,第三方平台,收纳用品,衣物收纳,新客户,会员优惠,19,21,32,1273.60
2025-01,东澜市,第三方平台,收纳用品,空间整理,新客户,无促销,95,106,163,9473.56
2025-01,东澜市,第三方平台,收纳用品,空间整理,新客户,优惠券,28,31,48,2585.76
2025-01,东澜市,第三方平台,收纳用品,空间整理,新客户,平台大促,16,17,26,1271.14
2025-01,东澜市,第三方平台,收纳用品,空间整理,新客户,会员优惠,17,18,28,1462.44
2025-01,东澜市,第三方平台,收纳用品,衣物收纳,老客户,无促销,101,130,203,8710.73
2025-01,东澜市,第三方平台,收纳用品,衣物收纳,老客户,优惠券,30,39,61,2461.35
2025-01,东澜市,第三方平台,收纳用品,衣物收纳,老客户,平台大促,16,21,32,1174.08
