month,city,sales_channel,category_l1,customer_type,product_detail_users,add_to_cart_users,order_submit_users,paying_customers
2025-06,云岭市,第三方平台,小家电,老客户,1176,376,262,199
2025-06,东澜市,自营App,厨房用品,新客户,6164,2187,1498,1016
2025-06,东澜市,自营App,收纳用品,新客户,5283,1688,1171,801
2025-06,东澜市,自营App,清洁用品,新客户,5504,1999,1397,967
2025-06,东澜市,自营App,小家电,新客户,5063,1471,998,668
2025-06,东澜市,自营App,厨房用品,老客户,4707,1844,1262,955
2025-06,东澜市,自营App,收纳用品,老客户,4035,1412,984,748
2025-06,东澜市,自营App,清洁用品,老客户,4203,1688,1161,868
2025-06,东澜市,自营App,小家电,老客户,3866,1280,869,643
2025-06,东澜市,自营小程序,厨房用品,新客户,4033,1407,984,657
2025-06,东澜市,自营小程序,收纳用品,新客户,3456,1089,742,500
2025-06,东澜市,自营小程序,清洁用品,新客户,3600,1350,943,643
2025-06,东澜市,自营小程序,小家电,新客户,3312,965,677,466
2025-06,东澜市,自营小程序,厨房用品,老客户,3195,1211,824,607
2025-06,东澜市,自营小程序,收纳用品,老客户,2738,961,657,499
2025-06,东澜市,自营小程序,清洁用品,老客户,2853,1179,819,612
2025-06,东澜市,自营小程序,小家电,老客户,2624,835,577,430
2025-06,东澜市,第三方平台,厨房用品,新客户,3059,1084,736,503
2025-06,东澜市,第三方平台,收纳用品,新客户,2622,847,576,395
2025-06,东澜市,第三方平台,清洁用品,新客户,2732,1017,698,477
2025-06,东澜市,第三方平台,小家电,新客户,2513,721,494,339
2025-06,东澜市,第三方平台,厨房用品,老客户,2499,950,651,497
2025-06,东澜市,第三方平台,收纳用品,老客户,2142,743,505,381
2025-06,东澜市,第三方平台,清洁用品,老客户,2231,897,629,472
2025-06,东澜市,第三方平台,小家电,老客户,2053,681,473,357
2025-06,海岳市,自营App,厨房用品,新客户,5332,1907,1303,895
2025-06,海岳市,自营App,收纳用品,新客户,4571,1446,998,680
2025-06,海岳市,自营App,清洁用品,新客户,4761,1727,1173,789
2025-06,海岳市,自营App,小家电,新客户,4380,1241,845,575
2025-06,海岳市,自营App,厨房用品,老客户,3871,1496,1030,767
2025-06,海岳市,自营App,收纳用品,老客户,3318,1193,834,621
2025-06,海岳市,自营App,清洁用品,老客户,3457,1417,989,738
2025-06,海岳市,自营App,小家电,老客户,3180,1017,697,531
2025-06,海岳市,自营小程序,厨房用品,新客户,3447,1234,845,570
2025-06,海岳市,自营小程序,收纳用品,新客户,2954,922,625,425
2025-06,海岳市,自营小程序,清洁用品,新客户,3077,1144,777,530
2025-06,海岳市,自营小程序,小家电,新客户,2831,803,553,381
2025-06,海岳市,自营小程序,厨房用品,老客户,2711,1032,709,533
2025-06,海岳市,自营小程序,收纳用品,老客户,2323,808,566,423
2025-06,海岳市,自营小程序,清洁用品,老客户,2420,1000,698,520
2025-06,海岳市,自营小程序,小家电,老客户,2227,715,493,370
2025-06,海岳市,第三方平台,厨房用品,新客户,2633,902,617,425
2025-06,海岳市,第三方平台,收纳用品,新客户,2256,736,512,347
2025-06,海岳市,第三方平台,清洁用品,新客户,2351,887,605,418
2025-06,海岳市,第三方平台,小家电,新客户,2162,621,436,293
2025-06,海岳市,第三方平台,厨房用品,老客户,2065,791,553,408
2025-06,海岳市,第三方平台,收纳用品,老客户,1770,617,422,313
2025-06,海岳市,第三方平台,清洁用品,老客户,1843,762,522,390
2025-06,海岳市,第三方平台,小家电,老客户,1696,558,379,288
2025-06,南浦市,自营App,厨房用品,新客户,4840,1698,1156,788
2025-06,南浦市,自营App,收纳用品,新客户,4148,1340,939,648
2025-06,南浦市,自营App,清洁用品,新客户,4321,1625,1130,758
2025-06,南浦市,自营App,小家电,新客户,3976,1125,786,526
2025-06,南浦市,自营App,厨房用品,老客户,3902,1537,1076,816
2025-06,南浦市,自营App,收纳用品,老客户,3344,1183,817,618
2025-06,南浦市,自营App,清洁用品,老客户,3484,1444,989,737
2025-06,南浦市,自营App,小家电,老客户,3205,1045,734,560
2025-06,南浦市,自营小程序,厨房用品,新客户,3356,1160,795,539
2025-06,南浦市,自营小程序,收纳用品,新客户,2877,927,649,445
2025-06,南浦市,自营小程序,清洁用品,新客户,2997,1121,765,526
2025-06,南浦市,自营小程序,小家电,新客户,2757,795,545,377
2025-06,南浦市,自营小程序,厨房用品,老客户,2605,1007,684,512
2025-06,南浦市,自营小程序,收纳用品,老客户,2233,775,542,410
2025-06,南浦市,自营小程序,清洁用品,老客户,2326,940,639,483
2025-06,南浦市,自营小程序,小家电,老客户,2139,695,472,356
2025-06,南浦市,第三方平台,厨房用品,新客户,2431,832,574,393
2025-06,南浦市,第三方平台,收纳用品,新客户,2084,652,458,310
2025-06,南浦市,第三方平台,清洁用品,新客户,2170,823,570,387
2025-06,南浦市,第三方平台,小家电,新客户,1997,575,397,266
2025-06,南浦市,第三方平台,厨房用品,老客户,1979,768,537,404
2025-06,南浦市,第三方平台,收纳用品,老客户,1696,616,424,319
2025-06,南浦市,第三方平台,清洁用品,老客户,1767,733,498,378
2025-06,南浦市,第三方平台,小家电,老客户,1625,536,364,271
2025-06,榕川市,自营App,厨房用品,新客户,4006,1383,970,664
2025-06,榕川市,自营App,收纳用品,新客户,3433,1098,754,511
2025-06,榕川市,自营App,清洁用品,新客户,3577,1291,893,606
2025-06,榕川市,自营App,小家电,新客户,3290,966,668,451
2025-06,榕川市,自营App,厨房用品,老客户,3315,1285,900,686
2025-06,榕川市,自营App,收纳用品,老客户,2842,996,690,508
2025-06,榕川市,自营App,清洁用品,老客户,2960,1178,824,620
2025-06,榕川市,自营App,小家电,老客户,2723,882,604,454
2025-06,榕川市,自营小程序,厨房用品,新客户,2715,973,673,457
2025-06,榕川市,自营小程序,收纳用品,新客户,2327,726,500,342
2025-06,榕川市,自营小程序,清洁用品,新客户,2424,898,627,423
2025-06,榕川市,自营小程序,小家电,新客户,2230,645,439,300
2025-06,榕川市,自营小程序,厨房用品,老客户,2169,836,575,426
2025-06,榕川市,自营小程序,收纳用品,老客户,1860,673,472,356
2025-06,榕川市,自营小程序,清洁用品,老客户,1937,793,538,401
2025-06,榕川市,自营小程序,小家电,老客户,1782,573,389,295
2025-06,榕川市,第三方平台,厨房用品,新客户,2031,703,493,336
2025-06,榕川市,第三方平台,收纳用品,新客户,1741,552,379,262
2025-06,榕川市,第三方平台,清洁用品,新客户,1814,670,470,317
2025-06,榕川市,第三方平台,小家电,新客户,1669,476,329,225
2025-06,榕川市,第三方平台,厨房用品,老客户,1712,672,466,348
2025-06,榕川市,第三方平台,收纳用品,老客户,1467,518,351,266
2025-06,榕川市,第三方平台,清洁用品,老客户,1529,618,422,314
2025-06,榕川市,第三方平台,小家电,老客户,1406,460,313,233
2025-07,北辰市,自营App,厨房用品,新客户,4236,1491,1021,688
2025-07,北辰市,自营App,收纳用品,新客户,3630,1148,806,549
2025-07,北辰市,自营App,清洁用品,新客户,3782,1404,973,650
2025-07,北辰市,自营App,小家电,新客户,3479,1023,718,497
2025-07,北辰市,自营App,厨房用品,老客户,3282,1258,856,632
2025-07,北辰市,自营App,收纳用品,老客户,2813,976,671,502
2025-07,北辰市,自营App,清洁用品,老客户,2930,1163,816,605
2025-07,北辰市,自营App,小家电,老客户,2695,862,593,451
2025-07,北辰市,自营小程序,厨房用品,新客户,2738,963,655,448
2025-07,北辰市,自营小程序,收纳用品,新客户,2347,736,507,343
2025-07,北辰市,自营小程序,清洁用品,新客户,2445,903,633,438
2025-07,北辰市,自营小程序,小家电,新客户,2250,647,452,311
2025-07,北辰市,自营小程序,厨房用品,老客户,2197,844,575,432
2025-07,北辰市,自营小程序,收纳用品,老客户,1884,685,467,356
2025-07,北辰市,自营小程序,清洁用品,老客户,1962,779,542,403
2025-07,北辰市,自营小程序,小家电,老客户,1805,594,405,301
2025-07,北辰市,第三方平台,厨房用品,新客户,2133,733,498,335
2025-07,北辰市,第三方平台,收纳用品,新客户,1828,571,399,269
2025-07,北辰市,第三方平台,清洁用品,新客户,1905,702,482,331
2025-07,北辰市,第三方平台,小家电,新客户,1752,508,357,246
2025-07,北辰市,第三方平台,厨房用品,老客户,1650,642,441,334
2025-07,北辰市,第三方平台,收纳用品,老客户,1414,490,333,252
2025-07,北辰市,第三方平台,清洁用品,老客户,1473,592,409,309
2025-07,北辰市,第三方平台,小家电,老客户,1356,441,302,223
2025-07,云岭市,自营App,厨房用品,新客户,3599,1250,875,596
2025-07,云岭市,自营App,收纳用品,新客户,3085,1005,690,467
2025-07,云岭市,自营App,清洁用品,新客户,3214,1163,813,556
2025-07,云岭市,自营App,小家电,新客户,2957,870,597,402
2025-07,云岭市,自营App,厨房用品,老客户,2802,1103,769,586
2025-07,云岭市,自营App,收纳用品,老客户,2401,860,589,447
2025-07,云岭市,自营App,清洁用品,老客户,2501,1008,704,536
2025-07,云岭市,自营App,小家电,老客户,2301,743,521,391
2025-07,云岭市,自营小程序,厨房用品,新客户,2351,830,571,382
2025-07,云岭市,自营小程序,收纳用品,新客户,2016,632,430,295
2025-07,云岭市,自营小程序,清洁用品,新客户,2100,761,517,355
2025-07,云岭市,自营小程序,小家电,新客户,1932,555,388,265
2025-07,云岭市,自营小程序,厨房用品,老客户,1838,722,490,368
2025-07,云岭市,自营小程序,收纳用品,老客户,1575,550,378,282
2025-07,云岭市,自营小程序,清洁用品,老客户,1641,649,450,333
2025-07,云岭市,自营小程序,小家电,老客户,1510,489,335,253
2025-07,云岭市,第三方平台,厨房用品,新客户,1928,666,453,309
2025-07,云岭市,第三方平台,收纳用品,新客户,1653,520,359,242
2025-07,云岭市,第三方平台,清洁用品,新客户,1722,630,432,297
2025-07,云岭市,第三方平台,小家电,新客户,1584,467,317,216
2025-07,云岭市,第三方平台,厨房用品,老客户,1392,540,379,280
2025-07,云岭市,第三方平台,收纳用品,老客户,1193,426,293,223
2025-07,云岭市,第三方平台,清洁用品,老客户,1243,505,353,261
2025-07,云岭市,第三方平台,小家电,老客户,1143,363,252,186
2025-07,东澜市,自营App,厨房用品,新客户,5821,2061,1407,964
2025-07,东澜市,自营App,收纳用品,新客户,4989,1608,1093,736
2025-07,东澜市,自营App,清洁用品,新客户,5197,1930,1348,930
2025-07,东澜市,自营App,小家电,新客户,4781,1386,947,650
2025-07,东澜市,自营App,厨房用品,老客户,4591,1809,1229,916
2025-07,东澜市,自营App,收纳用品,老客户,3936,1378,963,720
2025-07,东澜市,自营App,清洁用品,老客户,4100,1634,1142,847
2025-07,东澜市,自营App,小家电,老客户,3772,1208,831,615
2025-07,东澜市,自营小程序,厨房用品,新客户,3986,1366,926,638
2025-07,东澜市,自营小程序,收纳用品,新客户,3416,1084,759,524
2025-07,东澜市,自营小程序,清洁用品,新客户,3559,1298,888,605
2025-07,东澜市,自营小程序,小家电,新客户,3274,930,650,447
2025-07,东澜市,自营小程序,厨房用品,老客户,2962,1153,802,611
2025-07,东澜市,自营小程序,收纳用品,老客户,2539,896,623,463
2025-07,东澜市,自营小程序,清洁用品,老客户,2645,1086,761,580
2025-07,东澜市,自营小程序,小家电,老客户,2433,785,542,403
2025-07,东澜市,第三方平台,厨房用品,新客户,3134,1093,759,515
2025-07,东澜市,第三方平台,收纳用品,新客户,2686,879,617,421
2025-07,东澜市,第三方平台,清洁用品,新客户,2798,1057,722,495
2025-07,东澜市,第三方平台,小家电,新客户,2575,730,502,345
2025-07,东澜市,第三方平台,厨房用品,老客户,2339,880,597,445
2025-07,东澜市,第三方平台,收纳用品,老客户,2005,713,498,373
2025-07,东澜市,第三方平台,清洁用品,老客户,2089,846,589,448
2025-07,东澜市,第三方平台,小家电,老客户,1922,640,438,333
2025-07,海岳市,自营App,厨房用品,新客户,5268,1846,1266,852
2025-07,海岳市,自营App,收纳用品,新客户,4516,1423,988,662
2025-07,海岳市,自营App,清洁用品,新客户,4704,1771,1241,832
2025-07,海岳市,自营App,小家电,新客户,4328,1240,849,575
2025-07,海岳市,自营App,厨房用品,老客户,4014,1547,1084,817
2025-07,海岳市,自营App,收纳用品,老客户,3441,1197,818,608
2025-07,海岳市,自营App,清洁用品,老客户,3584,1426,971,733
2025-07,海岳市,自营App,小家电,老客户,3297,1098,761,570
2025-07,海岳市,自营小程序,厨房用品,新客户,3380,1189,827,565
2025-07,海岳市,自营小程序,收纳用品,新客户,2897,920,641,439
2025-07,海岳市,自营小程序,清洁用品,新客户,3018,1117,766,517
2025-07,海岳市,自营小程序,小家电,新客户,2777,811,554,374
2025-07,海岳市,自营小程序,厨房用品,老客户,2617,1016,700,528
2025-07,海岳市,自营小程序,收纳用品,老客户,2243,778,541,409
2025-07,海岳市,自营小程序,清洁用品,老客户,2337,935,639,471
2025-07,海岳市,自营小程序,小家电,老客户,2150,695,478,357
2025-07,海岳市,第三方平台,厨房用品,新客户,2635,920,633,424
2025-07,海岳市,第三方平台,收纳用品,新客户,2259,716,500,343
2025-07,海岳市,第三方平台,清洁用品,新客户,2353,872,609,421
2025-07,海岳市,第三方平台,小家电,新客户,2164,626,431,290
2025-07,海岳市,第三方平台,厨房用品,老客户,2119,810,568,422
2025-07,海岳市,第三方平台,收纳用品,老客户,1816,641,442,328
2025-07,海岳市,第三方平台,清洁用品,老客户,1892,752,518,382
2025-07,海岳市,第三方平台,小家电,老客户,1740,570,399,304
2025-07,南浦市,自营App,厨房用品,新客户,4617,1651,1158,780
2025-07,南浦市,自营App,收纳用品,新客户,3958,1287,901,605
2025-07,南浦市,自营App,清洁用品,新客户,4123,1551,1076,725
2025-07,南浦市,自营App,小家电,新客户,3793,1073,728,500
2025-07,南浦市,自营App,厨房用品,老客户,3887,1516,1033,766
2025-07,南浦市,自营App,收纳用品,老客户,3331,1205,835,621
2025-07,南浦市,自营App,清洁用品,老客户,3470,1383,940,714
2025-07,南浦市,自营App,小家电,老客户,3193,1012,701,529
2025-07,南浦市,自营小程序,厨房用品,新客户,3249,1162,815,549
2025-07,南浦市,自营小程序,收纳用品,新客户,2784,903,612,422
2025-07,南浦市,自营小程序,清洁用品,新客户,2900,1081,757,508
2025-07,南浦市,自营小程序,小家电,新客户,2668,789,552,371
2025-07,南浦市,自营小程序,厨房用品,老客户,2575,1014,700,527
2025-07,南浦市,自营小程序,收纳用品,老客户,2207,777,534,406
2025-07,南浦市,自营小程序,清洁用品,老客户,2299,909,618,464
2025-07,南浦市,自营小程序,小家电,老客户,2115,678,463,344
2025-07,南浦市,第三方平台,厨房用品,新客户,2519,873,600,415
2025-07,南浦市,第三方平台,收纳用品,新客户,2159,687,477,320
2025-07,南浦市,第三方平台,清洁用品,新客户,2249,817,565,390
2025-07,南浦市,第三方平台,小家电,新客户,2069,589,404,274
2025-07,南浦市,第三方平台,厨房用品,老客户,2048,798,550,415
2025-07,南浦市,第三方平台,收纳用品,老客户,1756,631,442,331
2025-07,南浦市,第三方平台,清洁用品,老客户,1829,758,522,389
2025-07,南浦市,第三方平台,小家电,老客户,1682,545,374,280
2025-07,榕川市,自营App,厨房用品,新客户,4084,1464,1014,688
2025-07,榕川市,自营App,收纳用品,新客户,3500,1146,778,534
2025-07,榕川市,自营App,清洁用品,新客户,3646,1326,916,618
2025-07,榕川市,自营App,小家电,新客户,3355,981,676,461
