month,city,sales_channel,category_l1,gmv,refund_amount,net_sales,cogs,gross_profit,marketing_expense,fulfillment_expense,channel_fee,contribution_profit
2025-07,榕川市,第三方平台,小家电,127829.50,10394.51,117434.99,85292.32,32142.67,3248.56,2851.80,10482.02,15560.29
2025-08,北辰市,自营App,厨房用品,118426.54,7350.86,111075.68,70765.93,40309.75,3368.95,9279.20,1421.12,26240.48
2025-08,北辰市,自营App,收纳用品,92000.91,6733.93,85266.98,49674.88,35592.10,2617.21,7134.40,1104.01,24736.48
2025-08,北辰市,自营App,清洁用品,79734.39,4150.02,75584.37,45687.32,29897.05,2268.25,8657.60,956.81,18014.39
2025-08,北辰市,自营App,小家电,238101.20,23272.86,214828.34,161747.24,53081.10,6773.41,6333.60,2857.21,37116.88
2025-08,北辰市,自营小程序,厨房用品,79754.34,5011.46,74742.88,48876.15,25866.73,1905.09,6484.80,797.54,16679.30
2025-08,北辰市,自营小程序,收纳用品,61795.63,4481.19,57314.44,34052.03,23262.41,1476.11,4872.00,617.96,16296.34
2025-08,北辰市,自营小程序,清洁用品,52448.08,2725.70,49722.38,30431.62,19290.76,1252.83,5790.40,524.48,11723.05
2025-08,北辰市,自营小程序,小家电,156746.04,15319.70,141426.34,109159.66,32266.68,3744.19,4278.40,1567.46,22676.63
2025-08,北辰市,第三方平台,厨房用品,65207.83,4055.38,61152.45,37869.25,23283.20,1438.48,5000.80,5347.04,11496.88
2025-08,北辰市,第三方平台,收纳用品,52044.42,3877.96,48166.46,27047.72,21118.74,1148.10,3897.60,4267.64,11805.40
2025-08,北辰市,第三方平台,清洁用品,44145.39,2313.13,41832.26,24670.98,17161.28,973.85,4687.20,3619.92,7880.31
2025-08,北辰市,第三方平台,小家电,129919.28,12994.80,116924.48,85968.43,30956.05,2866.02,3348.80,10653.38,14087.85
2025-08,云岭市,自营App,厨房用品,98202.33,6065.46,92136.87,59523.90,32612.97,2766.83,7761.60,1178.43,20906.11
2025-08,云岭市,自营App,收纳用品,79520.63,5760.18,73760.45,43102.53,30657.92,2240.48,6210.40,954.25,21252.79
2025-08,云岭市,自营App,清洁用品,64502.93,3314.58,61188.35,36823.01,24365.34,1817.36,7061.60,774.04,14712.34
2025-08,云岭市,自营App,小家电,203718.83,20062.40,183656.43,138981.44,44674.99,5739.73,5437.60,2444.63,31053.03
2025-08,云岭市,自营小程序,厨房用品,66288.23,4108.85,62179.38,40942.12,21237.26,1600.08,5359.20,662.88,13615.10
2025-08,云岭市,自营小程序,收纳用品,52894.14,3926.57,48967.57,29377.54,19590.03,1276.77,4194.40,528.94,13589.92
2025-08,云岭市,自营小程序,清洁用品,46284.61,2375.06,43909.55,27128.11,16781.44,1117.23,5219.20,462.85,9982.16
2025-08,云岭市,自营小程序,小家电,137850.55,13588.10,124262.45,95960.24,28302.21,3327.48,3757.60,1378.51,19838.62
2025-08,云岭市,第三方平台,厨房用品,54778.01,3505.78,51272.23,32151.00,19121.23,1203.93,4172.00,4491.80,9253.50
2025-08,云岭市,第三方平台,收纳用品,42488.26,3146.42,39341.84,22411.66,16930.18,933.82,3231.20,3484.04,9281.12
2025-08,云岭市,第三方平台,清洁用品,36294.18,1873.42,34420.76,20177.34,14243.42,797.69,3852.80,2976.12,6616.81
2025-08,云岭市,第三方平台,小家电,111672.75,10889.00,100783.75,74106.48,26677.27,2454.38,2867.20,9157.17,12198.52
2025-08,东澜市,自营App,厨房用品,164621.98,8608.03,156013.95,99794.70,56219.25,5424.09,11771.55,1975.46,37048.15
2025-08,东澜市,自营App,收纳用品,131870.11,8059.81,123810.30,71121.16,52689.14,4344.95,9236.45,1582.44,37525.30
2025-08,东澜市,自营App,清洁用品,112817.34,4925.47,107891.87,64427.63,43464.24,3717.19,11120.10,1353.81,27273.14
2025-08,东澜市,自营App,小家电,332549.91,27397.09,305152.82,228975.29,76177.53,10957.10,7994.15,3990.60,53235.68
2025-08,东澜市,自营小程序,厨房用品,109118.66,5720.79,103397.87,66896.37,36501.50,3107.36,7837.60,1091.19,24465.35
2025-08,东澜市,自营小程序,收纳用品,85822.78,5215.89,80606.89,47047.87,33559.02,2443.96,6085.25,858.23,24171.58
2025-08,东澜市,自营小程序,清洁用品,71946.16,3144.64,68801.52,42085.11,26716.41,2048.80,7211.40,719.46,16736.75
2025-08,东澜市,自营小程序,小家电,220975.33,17980.43,202994.90,155079.32,47915.58,6292.69,5418.65,2209.75,33994.49
2025-08,东澜市,第三方平台,厨房用品,90972.50,4724.70,86247.80,53497.63,32750.17,2402.05,6282.20,7459.74,16606.18
2025-08,东澜市,第三方平台,收纳用品,71311.26,4370.73,66940.53,37262.50,29678.03,1882.92,4853.05,5847.52,17094.54
2025-08,东澜市,第三方平台,清洁用品,62330.82,2623.60,59707.22,34405.18,25302.04,1645.79,5873.15,5111.13,12671.97
2025-08,东澜市,第三方平台,小家电,181487.00,15090.19,166396.81,121620.18,44776.63,4792.02,4252.10,14881.93,20850.58
2025-08,海岳市,自营App,厨房用品,144704.84,7556.45,137148.39,87839.01,49309.38,4906.69,10367.65,1736.46,32298.58
2025-08,海岳市,自营App,收纳用品,116854.67,7142.02,109712.65,62974.03,46738.62,3962.34,8211.30,1402.26,33162.72
2025-08,海岳市,自营App,清洁用品,97240.07,4133.04,93107.03,55547.21,37559.82,3297.24,9615.20,1166.88,23480.50
2025-08,海岳市,自营App,小家电,286065.70,23468.28,262597.42,197563.20,65034.22,9699.99,6862.95,3432.79,45038.49
2025-08,海岳市,自营小程序,厨房用品,90676.70,4658.18,86018.52,56144.03,29874.49,2654.15,6615.50,906.77,19698.07
2025-08,海岳市,自营小程序,收纳用品,74938.92,4585.53,70353.39,41093.21,29260.18,2193.50,5342.90,749.39,20974.39
2025-08,海岳市,自营小程序,清洁用品,63139.29,2756.03,60383.26,36953.07,23430.19,1848.12,6363.00,631.39,14587.68
2025-08,海岳市,自营小程序,小家电,192357.01,15906.89,176450.12,134384.96,42065.16,5630.39,4681.35,1923.57,29829.85
2025-08,海岳市,第三方平台,厨房用品,75329.01,3921.40,71407.61,44109.45,27298.16,1963.23,5151.00,6176.98,14006.95
2025-08,海岳市,第三方平台,收纳用品,60312.79,3646.90,56665.89,31414.88,25251.01,1571.88,4090.50,4945.65,14642.98
2025-08,海岳市,第三方平台,清洁用品,51034.38,2195.53,48838.85,28443.51,20395.34,1330.07,4863.15,4184.82,10017.30
2025-08,海岳市,第三方平台,小家电,152301.25,12355.16,139946.09,102018.25,37927.84,3969.29,3565.30,12488.70,17904.55
2025-08,南浦市,自营App,厨房用品,139602.25,7275.90,132326.35,84739.81,47586.54,4514.54,9525.40,1675.23,31871.37
2025-08,南浦市,自营App,收纳用品,115646.28,7100.80,108545.48,62851.06,45694.42,3739.84,7798.80,1387.76,32768.02
2025-08,南浦市,自营App,清洁用品,98621.08,4236.60,94384.48,57045.45,37339.03,3189.26,9341.10,1183.45,23625.22
2025-08,南浦市,自营App,小家电,286061.96,23515.13,262546.83,196578.86,65967.97,9250.83,6625.10,3432.74,46659.30
2025-08,南浦市,自营小程序,厨房用品,90915.83,4724.66,86191.17,56520.23,29670.94,2524.90,6387.45,909.16,19849.43
2025-08,南浦市,自营小程序,收纳用品,71147.79,4351.35,66796.44,39422.66,27373.78,1975.90,4883.95,711.48,19802.45
2025-08,南浦市,自营小程序,清洁用品,61793.75,2692.58,59101.17,36349.75,22751.42,1716.12,5912.15,617.94,14505.21
2025-08,南浦市,自营小程序,小家电,187624.19,15511.39,172112.80,131789.97,40322.83,5210.66,4447.45,1876.24,28788.48
2025-08,南浦市,第三方平台,厨房用品,74177.18,3868.75,70308.43,43755.30,26553.13,1862.57,4913.05,6082.53,13694.98
2025-08,南浦市,第三方平台,收纳用品,60863.67,3748.43,57115.24,32139.78,24975.46,1528.27,3972.15,4990.82,14484.22
2025-08,南浦市,第三方平台,清洁用品,51577.64,2204.22,49373.42,28850.69,20522.73,1295.10,4719.05,4229.37,10279.21
2025-08,南浦市,第三方平台,小家电,156532.15,12727.67,143804.48,104566.31,39238.17,3930.47,3487.15,12835.64,18984.91
2025-08,榕川市,自营App,厨房用品,117380.41,6116.66,111263.75,70985.10,40278.65,3786.57,8031.60,1408.56,27051.92
2025-08,榕川市,自营App,收纳用品,93284.97,5664.41,87620.56,50839.39,36781.17,3009.28,6275.90,1119.42,26376.57
2025-08,榕川市,自营App,清洁用品,81640.66,3498.37,78142.29,46914.02,31228.27,2633.64,7638.75,979.69,19976.19
2025-08,榕川市,自营App,小家电,244223.95,19935.32,224288.63,169148.05,55140.58,7878.41,5645.40,2930.69,38686.08
2025-08,榕川市,自营小程序,厨房用品,80075.84,4157.89,75917.95,49156.12,26761.83,2183.66,5567.80,800.76,18209.61
2025-08,榕川市,自营小程序,收纳用品,66525.54,4062.51,62463.03,36760.99,25702.04,1814.15,4554.15,665.26,18668.48
2025-08,榕川市,自营小程序,清洁用品,55143.39,2337.42,52805.97,32459.45,20346.52,1503.76,5368.95,551.43,12922.38
2025-08,榕川市,自营小程序,小家电,167529.91,13802.03,153727.88,117777.51,35950.37,4568.53,3957.60,1675.30,25748.94
2025-08,榕川市,第三方平台,厨房用品,64625.55,3325.95,61299.60,37789.26,23510.34,1625.73,4306.80,5299.30,12278.51
2025-08,榕川市,第三方平台,收纳用品,51881.52,3198.75,48682.77,27183.68,21499.09,1305.14,3365.90,4254.28,12573.77
2025-08,榕川市,第三方平台,清洁用品,44005.72,1879.12,42126.60,24525.66,17600.94,1107.01,4006.10,3608.47,8879.36
2025-08,榕川市,第三方平台,小家电,129348.56,10701.82,118646.74,87059.90,31586.84,3253.90,2900.30,10606.58,14826.06
2025-09,北辰市,自营App,厨房用品,119750.38,7542.94,112207.44,72529.85,39677.59,3416.01,9441.60,1437.00,25382.98
2025-09,北辰市,自营App,收纳用品,94166.12,6855.65,87310.47,51578.33,35732.14,2686.19,7302.40,1129.99,24613.56
2025-09,北辰市,自营App,清洁用品,83661.00,4345.85,79315.15,47673.68,31641.47,2386.52,9088.80,1003.93,19162.22
2025-09,北辰市,自营App,小家电,242463.45,23721.04,218742.41,154706.02,64036.39,6916.54,5980.80,2909.56,48229.49
2025-09,北辰市,自营小程序,厨房用品,81761.30,5137.63,76623.67,50116.36,26507.31,1947.11,6512.80,817.61,17229.79
2025-09,北辰市,自营小程序,收纳用品,63959.27,4668.96,59290.31,35554.04,23736.27,1523.17,5068.00,639.59,16505.51
2025-09,北辰市,自营小程序,清洁用品,52932.12,2748.67,50183.45,30832.63,19350.82,1260.56,5868.80,529.32,11692.14
2025-09,北辰市,自营小程序,小家电,167146.96,16497.07,150649.89,108387.94,42261.95,3980.54,4172.00,1671.47,32437.94
2025-09,北辰市,第三方平台,厨房用品,68370.87,4280.77,64090.10,40194.13,23895.97,1439.49,5241.60,5606.41,11608.47
2025-09,北辰市,第三方平台,收纳用品,53750.82,3904.41,49846.41,28752.74,21093.67,1131.68,4065.60,4407.57,11488.82
2025-09,北辰市,第三方平台,清洁用品,45879.67,2324.89,43554.78,25385.39,18169.39,965.96,4821.60,3762.13,8619.70
2025-09,北辰市,第三方平台,小家电,142723.79,14131.19,128592.60,88026.70,40565.90,3004.92,3388.00,11703.35,22469.63
2025-09,云岭市,自营App,厨房用品,99459.50,6106.15,93353.35,60211.72,33141.63,2733.23,7901.60,1193.51,21313.29
2025-09,云岭市,自营App,收纳用品,81520.33,5982.29,75538.04,43961.11,31576.93,2240.25,6333.60,978.24,22024.84
2025-09,云岭市,自营App,清洁用品,70553.08,3596.74,66956.34,39938.69,27017.65,1938.86,7588.00,846.64,16644.15
2025-09,云岭市,自营App,小家电,214499.17,21355.81,193143.36,136201.11,56942.25,5894.62,5280.80,2573.99,43192.84
2025-09,云岭市,自营小程序,厨房用品,69018.72,4303.15,64715.57,42386.68,22328.89,1698.28,5532.80,690.19,14407.62
2025-09,云岭市,自营小程序,收纳用品,52391.68,3881.40,48510.28,29042.45,19467.83,1289.16,4127.20,523.92,13527.55
2025-09,云岭市,自营小程序,清洁用品,46465.30,2400.89,44064.41,26990.83,17073.58,1143.33,5191.20,464.65,10274.40
2025-09,云岭市,自营小程序,小家电,134356.97,13400.20,120956.77,86168.40,34788.37,3306.01,3332.00,1343.57,26806.79
2025-09,云岭市,第三方平台,厨房用品,55413.76,3474.61,51939.15,32472.95,19466.20,1224.42,4256.00,4543.93,9441.85
2025-09,云岭市,第三方平台,收纳用品,43959.54,3196.99,40762.55,23252.72,17509.83,971.33,3348.80,3604.68,9585.02
2025-09,云岭市,第三方平台,清洁用品,38915.54,2016.39,36899.15,21526.10,15373.05,859.88,4110.40,3191.07,7211.70
2025-09,云岭市,第三方平台,小家电,116518.40,11212.03,105306.37,71245.13,34061.24,2574.59,2766.40,9554.51,19165.74
2025-09,东澜市,自营App,厨房用品,170428.44,8856.17,161572.27,103774.77,57797.50,5593.65,12170.50,2045.14,37988.21
2025-09,东澜市,自营App,收纳用品,136015.75,8313.61,127702.14,73535.48,54166.66,4464.19,9483.90,1632.19,38586.38
2025-09,东澜市,自营App,清洁用品,112852.86,4781.93,108070.93,64862.73,43208.20,3703.96,11079.70,1354.23,27070.31
2025-09,东澜市,自营App,小家电,352784.01,28724.02,324059.99,220966.13,103093.86,11578.77,7726.50,4233.41,79555.18
2025-09,东澜市,自营小程序,厨房用品,113804.50,5749.83,108054.67,70157.85,37896.82,3233.67,8271.90,1138.04,25253.21
2025-09,东澜市,自营小程序,收纳用品,92770.16,5647.57,87122.59,51435.95,35686.64,2635.99,6645.80,927.70,25477.15
2025-09,东澜市,自营小程序,清洁用品,76899.96,3329.07,73570.89,45219.01,28351.88,2185.05,7721.45,769.00,17676.38
2025-09,东澜市,自营小程序,小家电,242083.49,19618.70,222464.79,155055.41,67409.38,6878.62,5459.05,2420.83,52650.88
2025-09,东澜市,第三方平台,厨房用品,92189.12,4758.42,87430.70,54393.61,33037.09,2402.15,6373.10,7559.51,16702.33
2025-09,东澜市,第三方平台,收纳用品,72679.71,4401.77,68277.94,38273.26,30004.68,1893.80,4928.80,5959.74,17222.34
2025-09,东澜市,第三方平台,清洁用品,63179.56,2706.50,60473.06,35110.91,25362.15,1646.26,5994.35,5180.72,12540.82
2025-09,东澜市,第三方平台,小家电,189648.48,15500.94,174147.54,115087.41,59060.13,4941.63,4019.80,15551.18,34547.52
2025-09,海岳市,自营App,厨房用品,151506.49,7859.31,143647.18,91030.00,52617.18,5002.41,10756.50,1818.08,35040.19
2025-09,海岳市,自营App,收纳用品,118423.16,7122.64,111300.52,64374.24,46926.28,3910.07,8312.30,1421.08,33282.83
2025-09,海岳市,自营App,清洁用品,99867.51,4286.33,95581.18,58074.58,37506.60,3297.40,9857.60,1198.41,23153.19
2025-09,海岳市,自营App,小家电,311404.54,25527.74,285876.80,195410.12,90466.68,10281.89,6878.10,3736.85,69569.84
2025-09,海岳市,自营小程序,厨房用品,95192.50,4984.57,90207.93,58625.87,31582.06,2744.49,6928.60,951.92,20957.05
2025-09,海岳市,自营小程序,收纳用品,75426.38,4550.48,70875.90,41657.89,29218.01,2174.62,5393.40,754.26,20895.73
2025-09,海岳市,自营小程序,清洁用品,63117.17,2716.27,60400.90,37292.05,23108.85,1819.73,6337.75,631.17,14320.20
2025-09,海岳市,自营小程序,小家电,193536.67,15689.79,177846.88,124374.06,53472.82,5579.85,4368.25,1935.37,41589.35
2025-09,海岳市,第三方平台,厨房用品,79228.01,4150.81,75077.20,46385.01,28692.19,2064.76,5479.25,6496.70,14651.48
2025-09,海岳市,第三方平台,收纳用品,63439.14,3848.93,59590.21,33355.03,26235.18,1653.29,4302.60,5202.01,15077.28
2025-09,海岳市,第三方平台,清洁用品,55017.56,2367.51,52650.05,30964.30,21685.75,1433.81,5277.25,4511.44,10463.25
2025-09,海岳市,第三方平台,小家电,163179.93,13348.66,149831.27,99618.55,50212.72,4252.63,3504.70,13380.75,29074.64
2025-09,南浦市,自营App,厨房用品,148740.52,7722.01,141018.51,89104.07,51914.44,4698.49,10088.00,1784.89,35343.06
2025-09,南浦市,自营App,收纳用品,117337.85,7094.41,110243.44,63129.82,47113.62,3706.52,7857.00,1408.05,34142.05
2025-09,南浦市,自营App,清洁用品,99579.23,4282.09,95297.14,56772.18,38524.96,3145.56,9423.55,1194.95,24760.90
2025-09,南浦市,自营App,小家电,310346.43,25437.64,284908.79,194408.12,90500.67,9803.38,6557.20,3724.16,70415.93
2025-09,南浦市,自营小程序,厨房用品,98209.31,5158.78,93050.53,59957.67,33092.86,2716.78,6823.95,982.09,22570.04
2025-09,南浦市,自营小程序,收纳用品,75541.62,4574.16,70967.46,41484.34,29483.12,2089.72,5189.50,755.42,21448.48
2025-09,南浦市,自营小程序,清洁用品,64769.22,2786.80,61982.42,37696.82,24285.60,1791.73,6188.60,647.69,15657.58
2025-09,南浦市,自营小程序,小家电,202816.09,16573.28,186242.81,129554.11,56688.70,5610.54,4369.85,2028.16,44680.15
2025-09,南浦市,第三方平台,厨房用品,83608.97,4329.03,79279.94,48878.72,30401.22,2048.50,5548.40,6855.94,15948.38
2025-09,南浦市,第三方平台,收纳用品,66019.15,4038.69,61980.46,34473.72,27506.74,1617.53,4326.20,5413.57,16149.44
2025-09,南浦市,第三方平台,清洁用品,55339.00,2397.73,52941.27,30852.42,22088.85,1355.86,5102.20,4537.80,11092.99
2025-09,南浦市,第三方平台,小家电,172854.89,14242.00,158612.89,105697.91,52914.98,4235.12,3589.00,14174.10,30916.76
2025-09,榕川市,自营App,厨房用品,126355.15,6652.49,119702.66,76833.60,42869.06,4001.93,8637.85,1516.26,28713.02
2025-09,榕川市,自营App,收纳用品,100717.32,6039.75,94677.57,54929.60,39747.97,3189.92,6712.40,1208.61,28637.04
2025-09,榕川市,自营App,清洁用品,86404.50,3779.38,82625.12,49470.65,33154.47,2736.61,8201.35,1036.85,21179.66
2025-09,榕川市,自营App,小家电,260117.61,21396.99,238720.62,164881.29,73839.33,8238.46,5475.65,3121.41,57003.81
2025-09,榕川市,自营小程序,厨房用品,83212.03,4258.48,78953.55,51859.83,27093.72,2282.12,5834.55,832.12,18144.93
2025-09,榕川市,自营小程序,收纳用品,67051.17,4141.71,62909.46,37516.50,25392.96,1838.90,4597.80,670.51,18285.75
2025-09,榕川市,自营小程序,清洁用品,58322.19,2513.69,55808.50,33887.71,21920.79,1599.51,5596.90,583.22,14141.16
2025-09,榕川市,自营小程序,小家电,173889.53,14438.95,159450.58,111665.97,47784.61,4768.98,3749.05,1738.90,37527.68
2025-09,榕川市,第三方平台,厨房用品,68527.31,3564.19,64963.12,40552.49,24410.63,1689.39,4534.75,5619.24,12567.25
2025-09,榕川市,第三方平台,收纳用品,55593.50,3344.54,52248.96,29504.57,22744.39,1370.54,3598.70,4558.67,13216.48
2025-09,榕川市,第三方平台,清洁用品,45654.40,1940.51,43713.89,25342.81,18371.08,1125.51,4190.40,3743.66,9311.51
2025-09,榕川市,第三方平台,小家电,141601.26,11534.84,130066.42,87317.56,42748.86,3490.88,2890.60,11611.30,24756.08
2025-10,北辰市,自营App,厨房用品,124574.24,7662.47,116911.77,76056.48,40855.29,3387.96,9811.20,1494.89,26161.24
2025-10,北辰市,自营App,收纳用品,101704.07,7526.62,94177.45,55040.61,39136.84,2765.98,7873.60,1220.45,27276.81
2025-10,北辰市,自营App,清洁用品,87971.67,4554.68,83416.99,49931.48,33485.51,2392.51,9581.60,1055.66,20455.74
2025-10,北辰市,自营App,小家电,266857.37,26332.04,240525.33,169006.45,71518.88,7257.55,6535.20,3202.29,54523.84
2025-10,北辰市,自营小程序,厨房用品,81833.60,5141.35,76692.25,50844.31,25847.94,1943.59,6540.80,818.34,16545.21
2025-10,北辰市,自营小程序,收纳用品,64976.24,4677.09,60299.15,35849.42,24449.73,1543.22,5129.60,649.76,17127.15
2025-10,北辰市,自营小程序,清洁用品,55281.71,2827.27,52454.44,32208.21,20246.23,1312.97,6148.80,552.82,12231.64
2025-10,北辰市,自营小程序,小家电,171239.56,16684.22,154555.34,111275.76,43279.58,4067.02,4289.60,1712.40,33210.56
2025-10,北辰市,第三方平台,厨房用品,67094.38,4177.85,62916.53,39760.86,23155.67,1472.01,5140.80,5501.74,11041.12
2025-10,北辰市,第三方平台,收纳用品,55144.98,4025.89,51119.09,28938.31,22180.78,1209.85,4155.20,4521.89,12293.84
2025-10,北辰市,第三方平台,清洁用品,46623.54,2441.45,44182.09,25919.79,18262.30,1022.89,4933.60,3823.13,8482.68
2025-10,北辰市,第三方平台,小家电,143038.77,14114.86,128923.91,87972.44,40951.47,3138.18,3382.40,11729.18,22701.71
