month,city,sales_channel,traffic_source,customer_type,visit_users,product_detail_users,paying_customers
2025-08,北辰市,自营App,付费投放,老客户,5218,2735,390
2025-08,北辰市,自营App,私域触达,老客户,3355,2425,566
2025-08,北辰市,自营App,内容合作,老客户,2050,1256,219
2025-08,北辰市,自营小程序,自然流量,新客户,8205,5336,866
2025-08,北辰市,自营小程序,付费投放,新客户,5343,2619,306
2025-08,北辰市,自营小程序,私域触达,新客户,3435,2346,449
2025-08,北辰市,自营小程序,自然流量,老客户,6200,4221,825
2025-08,北辰市,自营小程序,付费投放,老客户,4037,2151,303
2025-08,北辰市,自营小程序,私域触达,老客户,2595,1851,427
2025-08,北辰市,第三方平台,自然流量,新客户,7527,4874,849
2025-08,北辰市,第三方平台,付费投放,新客户,4901,2391,300
2025-08,北辰市,第三方平台,内容合作,新客户,1926,1106,170
2025-08,北辰市,第三方平台,自然流量,老客户,5365,3603,762
2025-08,北辰市,第三方平台,付费投放,老客户,3493,1846,281
2025-08,北辰市,第三方平台,内容合作,老客户,1372,844,157
2025-08,云岭市,自营App,自然流量,新客户,9531,6213,994
2025-08,云岭市,自营App,付费投放,新客户,6207,3014,347
2025-08,云岭市,自营App,私域触达,新客户,3990,2702,510
2025-08,云岭市,自营App,内容合作,新客户,2438,1375,194
2025-08,云岭市,自营App,自然流量,老客户,6776,4558,900
2025-08,云岭市,自营App,付费投放,老客户,4412,2300,327
2025-08,云岭市,自营App,私域触达,老客户,2837,2020,471
2025-08,云岭市,自营App,内容合作,老客户,1733,1073,186
2025-08,云岭市,自营小程序,自然流量,新客户,7393,4821,772
2025-08,云岭市,自营小程序,付费投放,新客户,4814,2337,270
2025-08,云岭市,自营小程序,私域触达,新客户,3095,2142,405
2025-08,云岭市,自营小程序,自然流量,老客户,5195,3483,692
2025-08,云岭市,自营小程序,付费投放,老客户,3383,1716,245
2025-08,云岭市,自营小程序,私域触达,老客户,2174,1602,376
2025-08,云岭市,第三方平台,自然流量,新客户,6422,4105,726
2025-08,云岭市,第三方平台,付费投放,新客户,4181,1999,254
2025-08,云岭市,第三方平台,内容合作,新客户,1643,947,147
2025-08,云岭市,第三方平台,自然流量,老客户,4390,2947,619
2025-08,云岭市,第三方平台,付费投放,老客户,2859,1506,228
2025-08,云岭市,第三方平台,内容合作,老客户,1123,702,130
2025-08,东澜市,自营App,自然流量,新客户,15366,10012,1664
2025-08,东澜市,自营App,付费投放,新客户,10006,4897,586
2025-08,东澜市,自营App,私域触达,新客户,6433,4362,855
2025-08,东澜市,自营App,内容合作,新客户,3931,2216,324
2025-08,东澜市,自营App,自然流量,老客户,11159,7514,1512
2025-08,东澜市,自营App,付费投放,老客户,7266,3848,557
2025-08,东澜市,自营App,私域触达,老客户,4671,3375,801
2025-08,东澜市,自营App,内容合作,老客户,2855,1785,316
2025-08,东澜市,自营小程序,自然流量,新客户,11667,7420,1197
2025-08,东澜市,自营小程序,付费投放,新客户,7597,3714,431
2025-08,东澜市,自营小程序,私域触达,新客户,4884,3239,616
2025-08,东澜市,自营小程序,自然流量,老客户,8325,5792,1141
2025-08,东澜市,自营小程序,付费投放,老客户,5421,2770,393
2025-08,东澜市,自营小程序,私域触达,老客户,3485,2560,595
2025-08,东澜市,第三方平台,自然流量,新客户,10766,7051,1226
2025-08,东澜市,第三方平台,付费投放,新客户,7011,3291,412
2025-08,东澜市,第三方平台,内容合作,新客户,2754,1577,241
2025-08,东澜市,第三方平台,自然流量,老客户,7432,4962,1043
2025-08,东澜市,第三方平台,付费投放,老客户,4840,2545,385
2025-08,东澜市,第三方平台,内容合作,老客户,1901,1143,211
2025-08,海岳市,自营App,自然流量,新客户,13848,8941,1436
2025-08,海岳市,自营App,付费投放,新客户,9017,4340,502
2025-08,海岳市,自营App,私域触达,新客户,5797,3915,742
2025-08,海岳市,自营App,内容合作,新客户,3542,1978,280
2025-08,海岳市,自营App,自然流量,老客户,9880,6580,1330
2025-08,海岳市,自营App,付费投放,老客户,6434,3418,498
2025-08,海岳市,自营App,私域触达,老客户,4136,2929,699
2025-08,海岳市,自营App,内容合作,老客户,2527,1524,271
2025-08,海岳市,自营小程序,自然流量,新客户,10422,6831,1080
2025-08,海岳市,自营小程序,付费投放,新客户,6786,3178,361
2025-08,海岳市,自营小程序,私域触达,新客户,4363,2974,555
2025-08,海岳市,自营小程序,自然流量,老客户,7316,4879,957
2025-08,海岳市,自营小程序,付费投放,老客户,4764,2439,345
2025-08,海岳市,自营小程序,私域触达,老客户,3063,2186,506
2025-08,海岳市,第三方平台,自然流量,新客户,8711,5644,973
2025-08,海岳市,第三方平台,付费投放,新客户,5672,2775,344
2025-08,海岳市,第三方平台,内容合作,新客户,2229,1282,195
2025-08,海岳市,第三方平台,自然流量,老客户,6283,4201,892
2025-08,海岳市,第三方平台,付费投放,老客户,4092,2169,331
2025-08,海岳市,第三方平台,内容合作,老客户,1607,958,179
2025-08,南浦市,自营App,自然流量,新客户,12652,8105,1316
2025-08,南浦市,自营App,付费投放,新客户,8238,3981,465
2025-08,南浦市,自营App,私域触达,新客户,5296,3551,680
2025-08,南浦市,自营App,内容合作,新客户,3236,1889,270
2025-08,南浦市,自营App,自然流量,老客户,9806,6512,1323
2025-08,南浦市,自营App,付费投放,老客户,6385,3342,489
2025-08,南浦市,自营App,私域触达,老客户,4105,3002,720
2025-08,南浦市,自营App,内容合作,老客户,2508,1528,273
2025-08,南浦市,自营小程序,自然流量,新客户,9233,5837,948
2025-08,南浦市,自营小程序,付费投放,新客户,6012,2896,339
2025-08,南浦市,自营小程序,私域触达,新客户,3865,2663,510
2025-08,南浦市,自营小程序,自然流量,老客户,7211,4833,954
2025-08,南浦市,自营小程序,付费投放,老客户,4696,2430,345
2025-08,南浦市,自营小程序,私域触达,老客户,3019,2149,501
2025-08,南浦市,第三方平台,自然流量,新客户,8217,5362,927
2025-08,南浦市,第三方平台,付费投放,新客户,5351,2546,317
2025-08,南浦市,第三方平台,内容合作,新客户,2102,1181,180
2025-08,南浦市,第三方平台,自然流量,老客户,6408,4260,902
2025-08,南浦市,第三方平台,付费投放,老客户,4172,2135,325
2025-08,南浦市,第三方平台,内容合作,老客户,1639,991,185
2025-08,榕川市,自营App,自然流量,新客户,10701,6858,1118
2025-08,榕川市,自营App,付费投放,新客户,6968,3384,397
2025-08,榕川市,自营App,私域触达,新客户,4480,3077,592
2025-08,榕川市,自营App,内容合作,新客户,2737,1528,219
2025-08,榕川市,自营App,自然流量,老客户,8080,5624,1104
2025-08,榕川市,自营App,付费投放,老客户,5262,2750,389
2025-08,榕川市,自营App,私域触达,老客户,3383,2406,557
2025-08,榕川市,自营App,内容合作,老客户,2067,1282,221
2025-08,榕川市,自营小程序,自然流量,新客户,8125,5289,856
2025-08,榕川市,自营小程序,付费投放,新客户,5290,2587,301
2025-08,榕川市,自营小程序,私域触达,新客户,3401,2343,448
2025-08,榕川市,自营小程序,自然流量,老客户,6368,4361,863
2025-08,榕川市,自营小程序,付费投放,老客户,4146,2193,312
2025-08,榕川市,自营小程序,私域触达,老客户,2666,1876,438
2025-08,榕川市,第三方平台,自然流量,新客户,7041,4485,782
2025-08,榕川市,第三方平台,付费投放,新客户,4585,2197,276
2025-08,榕川市,第三方平台,内容合作,新客户,1801,1052,161
2025-08,榕川市,第三方平台,自然流量,老客户,5336,3671,782
2025-08,榕川市,第三方平台,付费投放,老客户,3474,1785,274
2025-08,榕川市,第三方平台,内容合作,老客户,1365,851,159
2025-09,北辰市,自营App,自然流量,新客户,11872,7710,1216
2025-09,北辰市,自营App,付费投放,新客户,7730,3692,419
2025-09,北辰市,自营App,私域触达,新客户,4970,3346,623
2025-09,北辰市,自营App,内容合作,新客户,3037,1738,241
2025-09,北辰市,自营App,自然流量,老客户,8125,5447,1076
2025-09,北辰市,自营App,付费投放,老客户,5290,2738,389
2025-09,北辰市,自营App,私域触达,老客户,3401,2405,560
2025-09,北辰市,自营App,内容合作,老客户,2078,1240,216
2025-09,北辰市,自营小程序,自然流量,新客户,8883,5620,905
2025-09,北辰市,自营小程序,付费投放,新客户,5784,2783,322
2025-09,北辰市,自营小程序,私域触达,新客户,3718,2522,479
2025-09,北辰市,自营小程序,自然流量,老客户,6096,4221,813
2025-09,北辰市,自营小程序,付费投放,老客户,3969,2086,289
2025-09,北辰市,自营小程序,私域触达,老客户,2552,1823,415
2025-09,北辰市,第三方平台,自然流量,新客户,7556,4904,854
2025-09,北辰市,第三方平台,付费投放,新客户,4920,2403,301
2025-09,北辰市,第三方平台,内容合作,新客户,1933,1079,166
2025-09,北辰市,第三方平台,自然流量,老客户,5567,3809,823
2025-09,北辰市,第三方平台,付费投放,老客户,3625,1864,290
2025-09,北辰市,第三方平台,内容合作,老客户,1424,885,168
2025-09,云岭市,自营App,自然流量,新客户,9498,6188,994
2025-09,云岭市,自营App,付费投放,新客户,6184,3021,350
2025-09,云岭市,自营App,私域触达,新客户,3976,2745,521
2025-09,云岭市,自营App,内容合作,新客户,2430,1359,192
2025-09,云岭市,自营App,自然流量,老客户,7125,4897,954
2025-09,云岭市,自营App,付费投放,老客户,4640,2422,339
2025-09,云岭市,自营App,私域触达,老客户,2982,2097,482
2025-09,云岭市,自营App,内容合作,老客户,1823,1097,188
2025-09,云岭市,自营小程序,自然流量,新客户,7534,4726,756
2025-09,云岭市,自营小程序,付费投放,新客户,4906,2303,265
2025-09,云岭市,自营小程序,私域触达,新客户,3154,2094,396
2025-09,云岭市,自营小程序,自然流量,老客户,5253,3494,680
2025-09,云岭市,自营小程序,付费投放,老客户,3420,1743,244
2025-09,云岭市,自营小程序,私域触达,老客户,2199,1567,360
2025-09,云岭市,第三方平台,自然流量,新客户,6546,4131,711
2025-09,云岭市,第三方平台,付费投放,新客户,4262,2038,252
2025-09,云岭市,第三方平台,内容合作,新客户,1674,942,143
2025-09,云岭市,第三方平台,自然流量,老客户,4748,3185,663
2025-09,云岭市,第三方平台,付费投放,老客户,3092,1607,241
2025-09,云岭市,第三方平台,内容合作,老客户,1214,757,138
2025-09,东澜市,自营App,自然流量,新客户,15778,10023,1615
2025-09,东澜市,自营App,付费投放,新客户,10274,5040,585
2025-09,东澜市,自营App,私域触达,新客户,6605,4526,860
2025-09,东澜市,自营App,内容合作,新客户,4036,2313,328
2025-09,东澜市,自营App,自然流量,老客户,11721,8031,1594
2025-09,东澜市,自营App,付费投放,老客户,7632,3894,557
2025-09,东澜市,自营App,私域触达,老客户,4906,3510,822
2025-09,东澜市,自营App,内容合作,老客户,2998,1796,314
2025-09,东澜市,自营小程序,自然流量,新客户,12559,7973,1246
2025-09,东澜市,自营小程序,付费投放,新客户,8178,3866,435
2025-09,东澜市,自营小程序,私域触达,新客户,5257,3657,674
2025-09,东澜市,自营小程序,自然流量,老客户,8931,6135,1216
2025-09,东澜市,自营小程序,付费投放,老客户,5815,3027,432
2025-09,东澜市,自营小程序,私域触达,老客户,3739,2636,616
2025-09,东澜市,第三方平台,自然流量,新客户,10928,6972,1183
2025-09,东澜市,第三方平台,付费投放,新客户,7116,3405,416
2025-09,东澜市,第三方平台,内容合作,新客户,2795,1591,237
2025-09,东澜市,第三方平台,自然流量,老客户,7546,5234,1086
2025-09,东澜市,第三方平台,付费投放,老客户,4913,2556,382
2025-09,东澜市,第三方平台,内容合作,老客户,1930,1186,217
2025-09,海岳市,自营App,自然流量,新客户,13971,8805,1418
2025-09,海岳市,自营App,付费投放,新客户,9098,4471,518
2025-09,海岳市,自营App,私域触达,新客户,5849,3966,753
2025-09,海岳市,自营App,内容合作,新客户,3574,2052,291
2025-09,海岳市,自营App,自然流量,老客户,10436,7249,1424
2025-09,海岳市,自营App,付费投放,老客户,6795,3500,495
2025-09,海岳市,自营App,私域触达,老客户,4368,3092,717
2025-09,海岳市,自营App,内容合作,老客户,2670,1637,283
2025-09,海岳市,自营小程序,自然流量,新客户,10325,6713,1068
2025-09,海岳市,自营小程序,付费投放,新客户,6723,3290,377
2025-09,海岳市,自营小程序,私域触达,新客户,4322,2976,558
2025-09,海岳市,自营小程序,自然流量,老客户,7402,5029,962
2025-09,海岳市,自营小程序,付费投放,老客户,4820,2484,342
2025-09,海岳市,自营小程序,私域触达,老客户,3099,2208,498
2025-09,海岳市,第三方平台,自然流量,新客户,9475,6183,1073
2025-09,海岳市,第三方平台,付费投放,新客户,6170,3003,375
2025-09,海岳市,第三方平台,内容合作,新客户,2424,1352,206
2025-09,海岳市,第三方平台,自然流量,老客户,6488,4346,907
2025-09,海岳市,第三方平台,付费投放,老客户,4224,2149,323
2025-09,海岳市,第三方平台,内容合作,老客户,1660,1021,188
2025-09,南浦市,自营App,自然流量,新客户,13036,8331,1350
2025-09,南浦市,自营App,付费投放,新客户,8488,4099,478
2025-09,南浦市,自营App,私域触达,新客户,5457,3651,698
2025-09,南浦市,自营App,内容合作,新客户,3335,1861,266
2025-09,南浦市,自营App,自然流量,老客户,10137,6957,1372
2025-09,南浦市,自营App,付费投放,老客户,6601,3441,489
2025-09,南浦市,自营App,私域触达,老客户,4243,3035,706
2025-09,南浦市,自营App,内容合作,老客户,2593,1545,268
2025-09,南浦市,自营小程序,自然流量,新客户,9792,6417,992
2025-09,南浦市,自营小程序,付费投放,新客户,6377,3092,344
2025-09,南浦市,自营小程序,私域触达,新客户,4099,2798,511
2025-09,南浦市,自营小程序,自然流量,老客户,7775,5273,1007
2025-09,南浦市,自营小程序,付费投放,老客户,5063,2633,362
2025-09,南浦市,自营小程序,私域触达,老客户,3255,2291,516
2025-09,南浦市,第三方平台,自然流量,新客户,8830,5772,991
2025-09,南浦市,第三方平台,付费投放,新客户,5749,2814,348
2025-09,南浦市,第三方平台,内容合作,新客户,2259,1301,197
2025-09,南浦市,第三方平台,自然流量,老客户,6884,4721,983
2025-09,南浦市,第三方平台,付费投放,老客户,4482,2380,357
2025-09,南浦市,第三方平台,内容合作,老客户,1761,1060,194
2025-09,榕川市,自营App,自然流量,新客户,11232,7058,1124
2025-09,榕川市,自营App,付费投放,新客户,7314,3454,396
2025-09,榕川市,自营App,私域触达,新客户,4701,3166,595
2025-09,榕川市,自营App,内容合作,新客户,2873,1638,229
2025-09,榕川市,自营App,自然流量,老客户,8482,5894,1179
2025-09,榕川市,自营App,付费投放,老客户,5523,2915,420
2025-09,榕川市,自营App,私域触达,老客户,3550,2551,602
2025-09,榕川市,自营App,内容合作,老客户,2170,1339,236
