month,city,sales_channel,category_l1,category_l2,customer_type,promotion_type,paying_customers,paid_orders,units_sold,gmv,refund_amount
2025-05,榕川市,自营App,清洁用品,清洁工具,老客户,平台大促,30,40,68,2176.00,91.41
2025-05,榕川市,自营App,清洁用品,清洁工具,老客户,会员优惠,54,72,119,4155.48,181.77
2025-05,榕川市,自营App,清洁用品,家居耗材,老客户,无促销,161,216,366,9146.34,405.65
2025-05,榕川市,自营App,清洁用品,家居耗材,老客户,优惠券,48,65,109,2505.91,107.99
2025-05,榕川市,自营App,清洁用品,家居耗材,老客户,平台大促,26,35,59,1252.57,53.76
2025-05,榕川市,自营App,清洁用品,家居耗材,老客户,会员优惠,48,65,110,2492.60,109.08
2025-05,榕川市,自营App,小家电,厨房小电,新客户,无促销,147,161,178,38560.14,3229.36
2025-05,榕川市,自营App,小家电,厨房小电,新客户,优惠券,43,48,53,10850.69,913.08
2025-05,榕川市,自营App,小家电,厨房小电,新客户,平台大促,24,27,30,5556.00,441.42
2025-05,榕川市,自营App,小家电,厨房小电,新客户,会员优惠,27,30,33,6555.45,534.61
2025-05,榕川市,自营App,小家电,生活电器,新客户,无促销,130,141,159,26971.17,2190.34
2025-05,榕川市,自营App,小家电,生活电器,新客户,优惠券,38,42,47,7308.03,578.64
2025-05,榕川市,自营App,小家电,生活电器,新客户,平台大促,21,23,26,3650.14,294.08
2025-05,榕川市,自营App,小家电,生活电器,新客户,会员优惠,24,27,30,4643.70,380.60
2025-05,榕川市,自营App,小家电,厨房小电,老客户,无促销,137,183,202,43759.26,3664.78
2025-05,榕川市,自营App,小家电,厨房小电,老客户,优惠券,40,54,61,12488.53,1050.91
2025-05,榕川市,自营App,小家电,厨房小电,老客户,平台大促,22,30,34,6296.80,500.27
2025-05,榕川市,自营App,小家电,厨房小电,老客户,会员优惠,41,55,61,12117.65,988.22
2025-05,榕川市,自营App,小家电,生活电器,老客户,无促销,122,164,183,31042.29,2520.95
2025-05,榕川市,自营App,小家电,生活电器,老客户,优惠券,36,49,55,8551.95,677.13
2025-05,榕川市,自营App,小家电,生活电器,老客户,平台大促,20,26,30,4211.70,339.32
2025-05,榕川市,自营App,小家电,生活电器,老客户,会员优惠,36,48,54,8358.66,685.08
2025-05,榕川市,自营小程序,厨房用品,烹饪器具,新客户,无促销,141,155,220,14911.60,756.12
2025-05,榕川市,自营小程序,厨房用品,烹饪器具,新客户,优惠券,42,46,66,4194.30,217.06
2025-05,榕川市,自营小程序,厨房用品,烹饪器具,新客户,平台大促,23,25,36,2030.40,105.02
2025-05,榕川市,自营小程序,厨房用品,烹饪器具,新客户,会员优惠,25,28,40,2470.00,125.27
2025-05,榕川市,自营小程序,厨房用品,餐厨工具,新客户,无促销,125,135,193,6280.22,320.42
2025-05,榕川市,自营小程序,厨房用品,餐厨工具,新客户,优惠券,37,41,57,1694.61,90.48
2025-05,榕川市,自营小程序,厨房用品,餐厨工具,新客户,平台大促,20,22,31,844.13,42.58
2025-05,榕川市,自营小程序,厨房用品,餐厨工具,新客户,会员优惠,22,25,35,1037.05,54.02
2025-05,榕川市,自营小程序,厨房用品,烹饪器具,老客户,无促销,134,183,263,17826.14,903.91
2025-05,榕川市,自营小程序,厨房用品,烹饪器具,老客户,优惠券,39,53,75,4766.25,246.66
2025-05,榕川市,自营小程序,厨房用品,烹饪器具,老客户,平台大促,22,29,41,2312.40,119.60
2025-05,榕川市,自营小程序,厨房用品,烹饪器具,老客户,会员优惠,40,53,76,4693.00,238.02
2025-05,榕川市,自营小程序,厨房用品,餐厨工具,老客户,无促销,119,163,235,7646.90,390.15
2025-05,榕川市,自营小程序,厨房用品,餐厨工具,老客户,优惠券,35,47,67,1991.91,106.36
2025-05,榕川市,自营小程序,厨房用品,餐厨工具,老客户,平台大促,19,26,37,1007.51,50.82
2025-05,榕川市,自营小程序,厨房用品,餐厨工具,老客户,会员优惠,35,47,67,1985.21,103.40
2025-05,榕川市,自营小程序,收纳用品,衣物收纳,新客户,无促销,111,122,192,7873.92,473.63
2025-05,榕川市,自营小程序,收纳用品,衣物收纳,新客户,优惠券,33,36,57,2157.45,131.35
2025-05,榕川市,自营小程序,收纳用品,衣物收纳,新客户,平台大促,18,20,31,1065.78,65.54
2025-05,榕川市,自营小程序,收纳用品,衣物收纳,新客户,会员优惠,20,22,34,1272.28,75.57
2025-05,榕川市,自营小程序,收纳用品,空间整理,新客户,无促销,99,109,170,9253.10,569.49
2025-05,榕川市,自营小程序,收纳用品,空间整理,新客户,优惠券,29,31,48,2444.64,149.36
2025-05,榕川市,自营小程序,收纳用品,空间整理,新客户,平台大促,16,18,28,1286.04,77.70
2025-05,榕川市,自营小程序,收纳用品,空间整理,新客户,会员优惠,18,20,31,1557.44,95.89
2025-05,榕川市,自营小程序,收纳用品,衣物收纳,老客户,无促销,107,142,219,8981.19,540.24
2025-05,榕川市,自营小程序,收纳用品,衣物收纳,老客户,优惠券,31,41,64,2422.40,147.49
2025-05,榕川市,自营小程序,收纳用品,衣物收纳,老客户,平台大促,17,22,34,1168.92,71.88
2025-05,榕川市,自营小程序,收纳用品,衣物收纳,老客户,会员优惠,32,43,66,2469.72,146.69
2025-05,榕川市,自营小程序,收纳用品,空间整理,老客户,无促销,94,129,202,10994.86,676.69
2025-05,榕川市,自营小程序,收纳用品,空间整理,老客户,优惠券,28,37,57,2903.01,177.36
2025-05,榕川市,自营小程序,收纳用品,空间整理,老客户,平台大促,16,21,33,1515.69,91.57
2025-05,榕川市,自营小程序,收纳用品,空间整理,老客户,会员优惠,28,38,60,3014.40,185.60
2025-05,榕川市,自营小程序,清洁用品,清洁工具,新客户,无促销,132,145,244,9164.64,383.75
2025-05,榕川市,自营小程序,清洁用品,清洁工具,新客户,优惠券,39,43,72,2493.36,106.29
2025-05,榕川市,自营小程序,清洁用品,清洁工具,新客户,平台大促,22,24,40,1261.60,52.47
2025-05,榕川市,自营小程序,清洁用品,清洁工具,新客户,会员优惠,24,27,46,1572.74,69.78
2025-05,榕川市,自营小程序,清洁用品,家居耗材,新客户,无促销,117,128,214,5183.08,223.61
2025-05,榕川市,自营小程序,清洁用品,家居耗材,新客户,优惠券,35,38,65,1487.85,62.59
2025-05,榕川市,自营小程序,清洁用品,家居耗材,新客户,平台大促,19,21,36,734.76,31.12
2025-05,榕川市,自营小程序,清洁用品,家居耗材,新客户,会员优惠,21,23,39,860.34,36.64
2025-05,榕川市,自营小程序,清洁用品,清洁工具,老客户,无促销,133,180,300,11268.00,471.82
2025-05,榕川市,自营小程序,清洁用品,清洁工具,老客户,优惠券,39,53,90,3116.70,132.87
2025-05,榕川市,自营小程序,清洁用品,清洁工具,老客户,平台大促,22,30,50,1577.00,65.59
2025-05,榕川市,自营小程序,清洁用品,清洁工具,老客户,会员优惠,39,53,89,3042.91,135.02
2025-05,榕川市,自营小程序,清洁用品,家居耗材,老客户,无促销,118,160,266,6442.52,277.95
2025-05,榕川市,自营小程序,清洁用品,家居耗材,老客户,优惠券,35,48,80,1831.20,77.03
2025-05,榕川市,自营小程序,清洁用品,家居耗材,老客户,平台大促,19,25,42,857.22,36.31
2025-05,榕川市,自营小程序,清洁用品,家居耗材,老客户,会员优惠,35,46,78,1720.68,73.28
2025-05,榕川市,自营小程序,小家电,厨房小电,新客户,无促销,95,104,115,24886.00,2058.23
2025-05,榕川市,自营小程序,小家电,厨房小电,新客户,优惠券,28,30,33,6656.76,555.52
2025-05,榕川市,自营小程序,小家电,厨房小电,新客户,平台大促,16,18,20,3633.80,305.56
2025-05,榕川市,自营小程序,小家电,厨房小电,新客户,会员优惠,17,19,21,4125.03,335.59
2025-05,榕川市,自营小程序,小家电,生活电器,新客户,无促销,85,94,104,17384.64,1382.02
2025-05,榕川市,自营小程序,小家电,生活电器,新客户,优惠券,25,28,31,4773.07,388.61
2025-05,榕川市,自营小程序,小家电,生活电器,新客户,平台大促,14,15,17,2359.77,199.49
2025-05,榕川市,自营小程序,小家电,生活电器,新客户,会员优惠,15,17,19,2858.55,234.95
2025-05,榕川市,自营小程序,小家电,厨房小电,老客户,无促销,93,126,139,30079.60,2487.77
2025-05,榕川市,自营小程序,小家电,厨房小电,老客户,优惠券,27,36,41,8270.52,690.19
2025-05,榕川市,自营小程序,小家电,厨房小电,老客户,平台大促,15,20,22,3997.18,336.11
2025-05,榕川市,自营小程序,小家电,厨房小电,老客户,会员优惠,28,37,41,8053.63,655.19
2025-05,榕川市,自营小程序,小家电,生活电器,老客户,无促销,83,111,125,20895.00,1661.08
2025-05,榕川市,自营小程序,小家电,生活电器,老客户,优惠券,24,33,37,5696.89,463.83
2025-05,榕川市,自营小程序,小家电,生活电器,老客户,平台大促,14,19,21,2915.01,246.42
2025-05,榕川市,自营小程序,小家电,生活电器,老客户,会员优惠,25,34,38,5717.10,469.89
2025-05,榕川市,第三方平台,厨房用品,烹饪器具,新客户,无促销,118,129,181,12870.91,662.53
2025-05,榕川市,第三方平台,厨房用品,烹饪器具,新客户,优惠券,35,39,56,3738.00,194.23
2025-05,榕川市,第三方平台,厨房用品,烹饪器具,新客户,平台大促,19,21,30,1803.90,94.16
2025-05,榕川市,第三方平台,厨房用品,烹饪器具,新客户,会员优惠,21,23,33,2127.51,110.74
2025-05,榕川市,第三方平台,厨房用品,餐厨工具,新客户,无促销,105,115,162,5529.06,293.57
2025-05,榕川市,第三方平台,厨房用品,餐厨工具,新客户,优惠券,31,34,48,1532.64,79.82
2025-05,榕川市,第三方平台,厨房用品,餐厨工具,新客户,平台大促,17,19,27,779.22,41.36
2025-05,榕川市,第三方平台,厨房用品,餐厨工具,新客户,会员优惠,19,21,30,936.60,47.22
2025-05,榕川市,第三方平台,厨房用品,烹饪器具,老客户,无促销,103,140,199,14150.89,728.42
2025-05,榕川市,第三方平台,厨房用品,烹饪器具,老客户,优惠券,30,40,57,3804.75,197.70
2025-05,榕川市,第三方平台,厨房用品,烹饪器具,老客户,平台大促,17,23,32,1924.16,100.44
2025-05,榕川市,第三方平台,厨房用品,烹饪器具,老客户,会员优惠,31,41,58,3739.26,194.63
2025-05,榕川市,第三方平台,厨房用品,餐厨工具,老客户,无促销,91,122,176,6006.88,318.94
2025-05,榕川市,第三方平台,厨房用品,餐厨工具,老客户,优惠券,27,37,53,1692.29,88.13
2025-05,榕川市,第三方平台,厨房用品,餐厨工具,老客户,平台大促,15,20,28,808.08,42.89
2025-05,榕川市,第三方平台,厨房用品,餐厨工具,老客户,会员优惠,27,36,51,1592.22,80.28
2025-05,榕川市,第三方平台,收纳用品,衣物收纳,新客户,无促销,93,101,155,6771.95,407.25
2025-05,榕川市,第三方平台,收纳用品,衣物收纳,新客户,优惠券,28,31,48,1921.92,113.35
2025-05,榕川市,第三方平台,收纳用品,衣物收纳,新客户,平台大促,15,17,27,985.50,61.10
2025-05,榕川市,第三方平台,收纳用品,衣物收纳,新客户,会员优惠,17,19,29,1137.67,69.77
2025-05,榕川市,第三方平台,收纳用品,空间整理,新客户,无促销,83,90,141,8069.43,491.81
2025-05,榕川市,第三方平台,收纳用品,空间整理,新客户,优惠券,24,27,42,2238.60,136.39
2025-05,榕川市,第三方平台,收纳用品,空间整理,新客户,平台大促,14,16,25,1209.25,72.00
2025-05,榕川市,第三方平台,收纳用品,空间整理,新客户,会员优惠,15,16,25,1326.75,79.90
2025-05,榕川市,第三方平台,收纳用品,衣物收纳,老客户,无促销,80,108,167,7296.23,438.77
2025-05,榕川市,第三方平台,收纳用品,衣物收纳,老客户,优惠券,23,31,48,1921.92,113.35
2025-05,榕川市,第三方平台,收纳用品,衣物收纳,老客户,平台大促,13,17,27,985.50,61.10
2025-05,榕川市,第三方平台,收纳用品,衣物收纳,老客户,会员优惠,24,32,49,1922.27,117.89
2025-05,榕川市,第三方平台,收纳用品,空间整理,老客户,无促销,71,95,149,8527.27,519.71
2025-05,榕川市,第三方平台,收纳用品,空间整理,老客户,优惠券,21,28,44,2345.20,142.88
2025-05,榕川市,第三方平台,收纳用品,空间整理,老客户,平台大促,11,15,23,1112.51,66.24
2025-05,榕川市,第三方平台,收纳用品,空间整理,老客户,会员优惠,21,29,45,2388.15,143.81
2025-05,榕川市,第三方平台,清洁用品,清洁工具,新客户,无促销,113,122,203,7892.64,332.70
2025-05,榕川市,第三方平台,清洁用品,清洁工具,新客户,优惠券,33,36,60,2160.60,93.23
2025-05,榕川市,第三方平台,清洁用品,清洁工具,新客户,平台大促,19,21,35,1156.40,50.29
2025-05,榕川市,第三方平台,清洁用品,清洁工具,新客户,会员优惠,20,22,38,1344.82,56.33
2025-05,榕川市,第三方平台,清洁用品,家居耗材,新客户,无促销,100,112,186,4819.26,202.84
2025-05,榕川市,第三方平台,清洁用品,家居耗材,新客户,优惠券,29,31,52,1245.92,54.47
2025-05,榕川市,第三方平台,清洁用品,家居耗材,新客户,平台大促,16,18,30,651.30,27.04
2025-05,榕川市,第三方平台,清洁用品,家居耗材,新客户,会员优惠,18,20,33,776.49,32.56
2025-05,榕川市,第三方平台,清洁用品,清洁工具,老客户,无促销,93,123,205,7970.40,335.98
2025-05,榕川市,第三方平台,清洁用品,清洁工具,老客户,优惠券,27,36,61,2196.61,94.78
2025-05,榕川市,第三方平台,清洁用品,清洁工具,老客户,平台大促,15,20,33,1090.32,47.42
2025-05,榕川市,第三方平台,清洁用品,清洁工具,老客户,会员优惠,28,38,63,2229.57,93.39
2025-05,榕川市,第三方平台,清洁用品,家居耗材,老客户,无促销,82,109,181,4689.71,197.38
2025-05,榕川市,第三方平台,清洁用品,家居耗材,老客户,优惠券,24,33,55,1317.80,57.61
2025-05,榕川市,第三方平台,清洁用品,家居耗材,老客户,平台大促,14,19,32,694.72,28.84
2025-05,榕川市,第三方平台,清洁用品,家居耗材,老客户,会员优惠,24,32,54,1270.62,53.28
2025-05,榕川市,第三方平台,小家电,厨房小电,新客户,无促销,79,88,98,22219.54,1848.83
2025-05,榕川市,第三方平台,小家电,厨房小电,新客户,优惠券,23,25,28,5814.76,485.23
2025-05,榕川市,第三方平台,小家电,厨房小电,新客户,平台大促,13,14,15,2827.20,229.94
2025-05,榕川市,第三方平台,小家电,厨房小电,新客户,会员优惠,14,15,17,3524.78,281.10
2025-05,榕川市,第三方平台,小家电,生活电器,新客户,无促销,70,78,87,15119.73,1220.15
2025-05,榕川市,第三方平台,小家电,生活电器,新客户,优惠券,20,22,24,3897.84,317.17
2025-05,榕川市,第三方平台,小家电,生活电器,新客户,平台大促,11,12,13,1921.14,155.67
2025-05,榕川市,第三方平台,小家电,生活电器,新客户,会员优惠,13,14,16,2537.12,201.94
2025-05,榕川市,第三方平台,小家电,厨房小电,老客户,无促销,70,94,104,23579.92,1962.02
2025-05,榕川市,第三方平台,小家电,厨房小电,老客户,优惠券,21,29,33,6853.11,571.88
2025-05,榕川市,第三方平台,小家电,厨房小电,老客户,平台大促,12,16,18,3392.64,275.93
2025-05,榕川市,第三方平台,小家电,厨房小电,老客户,会员优惠,21,28,31,6427.54,512.60
2025-05,榕川市,第三方平台,小家电,生活电器,老客户,无促销,62,83,94,16336.26,1318.32
2025-05,榕川市,第三方平台,小家电,生活电器,老客户,优惠券,18,24,27,4385.07,356.81
2025-05,榕川市,第三方平台,小家电,生活电器,老客户,平台大促,10,14,16,2364.48,191.59
2025-05,榕川市,第三方平台,小家电,生活电器,老客户,会员优惠,18,24,27,4281.39,340.78
2025-06,北辰市,自营App,厨房用品,烹饪器具,新客户,无促销,223,248,346,24136.96,1465.88
2025-06,北辰市,自营App,厨房用品,烹饪器具,新客户,优惠券,66,72,101,6511.47,395.65
2025-06,北辰市,自营App,厨房用品,烹饪器具,新客户,平台大促,37,40,57,3267.24,202.43
2025-06,北辰市,自营App,厨房用品,烹饪器具,新客户,会员优惠,40,44,62,3911.58,235.98
2025-06,北辰市,自营App,厨房用品,餐厨工具,新客户,无促销,198,221,309,10221.72,626.19
2025-06,北辰市,自营App,厨房用品,餐厨工具,新客户,优惠券,58,64,90,2753.10,167.61
2025-06,北辰市,自营App,厨房用品,餐厨工具,新客户,平台大促,32,35,49,1354.85,81.64
2025-06,北辰市,自营App,厨房用品,餐厨工具,新客户,会员优惠,36,39,55,1665.40,103.38
2025-06,北辰市,自营App,厨房用品,烹饪器具,老客户,无促销,190,248,358,24974.08,1516.72
2025-06,北辰市,自营App,厨房用品,烹饪器具,老客户,优惠券,56,73,102,6575.94,399.57
2025-06,北辰市,自营App,厨房用品,烹饪器具,老客户,平台大促,31,40,57,3267.24,202.43
2025-06,北辰市,自营App,厨房用品,烹饪器具,老客户,会员优惠,56,73,105,6624.45,399.65
